was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,event_id
False,2.265,False,US,02/22/2014,1961,N766US,CLT,08:00,20191118194401081
False,1.034,False,US,07/02/2014,2133,N961UW,LGA,06:00,20191118194416896
False,2.819,True,US,12/22/2014,2131,N952UW,DCA,21:00,20191118194413407
True,2.627,False,US,03/06/2014,601,N653AW,PHX,16:20,20191118194407805
False,1.492,False,US,04/14/2014,2123,N766US,DCA,17:00,20191118194405237
False,2.598,True,US,07/03/2014,2103,N827AW,DCA,07:00,20191118194416943
True,2.298,True,US,12/08/2014,2159,N965UW,LGA,18:00,20191118194412775
False,1.845,False,US,09/20/2014,738,N959UW,PHL,17:30,20191118194416244
False,2.368,False,US,12/16/2014,2159,N954UW,LGA,18:00,20191118194413184
False,2.983,False,US,01/08/2014,2141,N956UW,LGA,09:00,20191118194403343
False,1.179,False,US,12/26/2014,1799,N535UW,CLT,14:40,20191118194413500
False,1.856,False,US,08/10/2014,2113,N957UW,DCA,12:00,20191118194409662
False,0.14,True,US,07/03/2014,2145,N958UW,LGA,11:00,20191118194416964
False,1.553,False,US,06/29/2014,714,N948UW,PHL,15:30,20191118194415125
True,2.843,True,US,03/12/2014,1819,N948UW,PHL,10:30,20191118194408130
False,0.29,False,US,10/06/2014,522,N652AW,CLT,09:45,20191118194401679
False,2.24,False,US,01/12/2014,722,N104UW,PHL,18:30,20191118194403506
False,1.935,True,US,12/18/2014,2153,N952UW,LGA,15:00,20191118194413284
True,0.433,False,US,11/23/2014,2113,N959UW,DCA,12:00,20191118194407253
False,1.653,True,US,08/06/2014,752,N170US,CLT,08:05,20191118194409435
False,0.529,False,US,05/11/2014,2115,N732US,DCA,13:00,20191118194411310
False,2.004,False,US,12/19/2014,1776,N959UW,PHL,14:30,20191118194413296
False,0.649,True,US,12/18/2014,445,N180US,CLT,06:05,20191118194413245
False,0.47,False,US,05/08/2014,1755,N958UW,PHL,19:30,20191118194411151
False,0.578,False,US,08/25/2014,2111,N835AW,DCA,11:00,20191118194410457
False,0.321,False,US,10/21/2014,456,N510UW,CLT,08:10,20191118194402479
False,2.958,False,US,01/30/2014,2139,N705UW,LGA,08:00,20191118194404452
False,2.995,True,US,04/26/2014,2059,N157UW,CLT,11:13,20191118194405881
False,2.851,False,US,06/09/2014,2117,N810AW,DCA,14:00,20191118194414069
False,2.726,False,US,10/27/2014,2161,N959UW,LGA,19:00,20191118194402849
True,1.594,True,US,11/26/2014,510,N660AW,PHX,09:40,20191118194407390
True,2.799,True,US,05/22/2014,2127,N802AW,DCA,19:00,20191118194411922
False,2.308,False,US,10/21/2014,1701,N955UW,PHL,08:30,20191118194402489
False,0.394,True,US,08/13/2014,1904,N714US,CLT,05:00,20191118194409823
False,1.879,False,US,08/01/2014,2111,N758US,DCA,11:00,20191118194409207
True,2.856,True,US,08/07/2014,2149,N954UW,LGA,13:00,20191118194409540
False,0.029,False,US,09/22/2014,2161,N967UW,LGA,19:00,20191118194416364
True,1.287,False,US,04/02/2014,2111,N753US,DCA,11:00,20191118194404611
False,1.455,True,US,04/26/2014,1852,N755US,CLT,05:00,20191118194405878
False,2.103,False,US,09/22/2014,2127, ,DCA,19:00,20191118194416347
True,1.923,True,US,02/18/2014,1904,N737US,CLT,05:00,20191118194400851
False,1.777,False,US,07/25/2014,647,N663AW,PHX,06:25,20191118194418071
False,2.341,True,US,11/14/2014,2153,N948UW,LGA,15:00,20191118194406833
False,1.05,True,US,05/22/2014,2159, ,LGA,18:00,20191118194411938
False,1.439,False,US,10/20/2014,855,N664AW,PHX,10:10,20191118194402427
False,0.842,False,US,01/22/2014,854,N758US,PHL,14:30,20191118194404000
False,0.893,False,US,04/10/2014,2129,N744P ,DCA,20:00,20191118194405052
False,0.076,False,US,10/25/2014,1995,N163US,CLT,08:10,20191118194402738
False,0.945,False,US,04/17/2014,1703,N954UW,PHL,13:30,20191118194405387
False,0.524,True,US,03/10/2014,1701,N944UW,PHL,08:30,20191118194408002
False,1.509,False,US,04/20/2014,1799,N537UW,CLT,14:35,20191118194405536
False,0.402,True,US,12/25/2014,1799,N172US,CLT,14:40,20191118194413479
False,0.71,False,US,01/20/2014,2059,N176UW,CLT,11:06,20191118194403913
False,1.396,True,US,07/14/2014,714, ,PHL,15:30,20191118194417450
False,0.95,False,US,08/28/2014,2107,N745VJ,DCA,09:00,20191118194410636
False,1.735,True,US,04/23/2014,2131,N763US,DCA,21:00,20191118194405726
False,0.38,False,US,01/09/2014,1847,N944UW,PHL,11:30,20191118194403373
True,2.644,True,US,05/28/2014,722,N956UW,PHL,18:30,20191118194412161
False,0.109,False,US,10/13/2014,2111,N833AW,DCA,11:00,20191118194402082
False,0.802,True,US,09/21/2014,1991,N118US,PHL,07:00,20191118194416281
False,1.198,True,US,09/02/2014,2125,N755US,DCA,18:00,20191118194415305
False,1.764,True,US,08/13/2014,1776,N963UW,PHL,14:30,20191118194409817
False,2.853,True,US,05/10/2014,626,N194UW,CLT,12:45,20191118194411261
False,0.154,True,US,02/09/2014,2151,N954UW,LGA,14:00,20191118194400417
False,1.98,False,US,03/25/2014,740,N957UW,PHL,15:30,20191118194408808
False,0.314,False,US,01/07/2014,2103,N767UW,DCA,06:00,20191118194403267
False,0.685,False,US,07/09/2014,1827,N950UW,PHL,11:30,20191118194417209
False,0.706,False,US,04/24/2014,582,N821AW,PHX,06:10,20191118194405745
False,1.194,False,US,05/12/2014,1739,N955UW,PHL,05:30,20191118194411338
True,1.15,True,US,02/09/2014,2129,N763US,DCA,19:00,20191118194400412
False,0.797,False,US,11/30/2014,2115,N967UW,DCA,13:00,20191118194407543
False,2.172,False,US,03/02/2014,657,N604AW,CLT,09:40,20191118194407587
False,0.663,True,US,02/15/2014,1961,N155UW,CLT,08:00,20191118194400728
False,1.313,False,US,05/18/2014,538,N821AW,PHX,10:00,20191118194411657
False,1.992,False,US,04/28/2014,2157,N952UW,LGA,17:00,20191118194405988
False,2.528,True,US,10/29/2014,2155,N965UW,LGA,16:00,20191118194402967
True,1.452,True,US,06/17/2014,2161,N958UW,LGA,19:00,20191118194414527
True,2.016,False,US,09/16/2014,2149,N958UW,LGA,13:00,20191118194416048
False,2.103,False,US,07/15/2014,597,N814AW,PHX,10:15,20191118194417506
False,1.361,False,US,07/23/2014,1701,N959UW,PHL,08:30,20191118194417955
False,1.838,False,US,04/11/2014,601,N675AW,PHX,16:20,20191118194405073
False,2.635,False,US,04/11/2014,2111,N744P ,DCA,11:00,20191118194405104
False,2.817,False,US,10/14/2014,2113,N837AW,DCA,12:00,20191118194402143
False,0.25,False,US,11/25/2014,2101,N825AW,DCA,06:00,20191118194407357
False,0.325,False,US,05/25/2014,2039,N111US,CLT,19:10,20191118194412043
False,1.73,True,US,01/10/2014,2030,N733UW,PHL,11:30,20191118194403440
False,0.342,True,US,04/22/2014,1886,N948UW,PHL,20:30,20191118194405644
False,2.654,False,US,08/26/2014,2115,N755US,DCA,13:00,20191118194410518
False,0.217,False,US,06/18/2014,1917,N107US,PHL,07:00,20191118194414552
False,0.229,True,US,10/29/2014,647,N647AW,PHX,06:15,20191118194402914
False,0.394,False,US,12/30/2014,843,N723UW,CLT,05:00,20191118194413584
False,0.481,True,US,05/27/2014,2141,N959UW,LGA,09:00,20191118194412144
False,0.227,False,US,06/15/2014,2127,N835AW,DCA,19:00,20191118194414397
False,0.734,False,US,03/24/2014,2137,N952UW,LGA,07:00,20191118194408787
False,2.429,False,US,06/11/2014,2117,N825AW,DCA,14:00,20191118194414191
False,2.461,True,US,02/15/2014,1961,N155UW,CLT,08:00,20191118194400728
False,2.852,False,US,07/19/2014,447,N182UW,CLT,12:50,20191118194417749
False,0.092,True,US,02/14/2014,2135,N958UW,LGA,06:45,20191118194400698
False,2.193,False,US,11/21/2014,2123,N750UW,DCA,17:00,20191118194407186
False,0.404,True,US,06/17/2014,2131,N756US,DCA,21:00,20191118194414512
False,2.312,False,US,06/06/2014,1886,N769US,PHL,20:30,20191118194413923
True,1.234,True,US,09/30/2014,2143,N945UW,LGA,10:00,20191118194416779
False,0.53,True,US,11/26/2014,1701,N951UW,PHL,08:30,20191118194407400
False,2.053,False,US,01/25/2014,601,N655AW,PHX,16:20,20191118194404171
False,1.083,True,US,01/29/2014,1739,N945UW,PHL,05:30,20191118194404360
False,1.912,False,US,10/21/2014,1917,N153UW,PHL,07:00,20191118194402502
False,1.619,True,US,07/07/2014,2111,N803AW,DCA,11:00,20191118194417101
False,0.105,False,US,04/18/2014,2137,N948UW,LGA,07:00,20191118194405486
False,1.939,False,US,03/16/2014,1799,N194UW,CLT,14:35,20191118194408335
False,0.112,False,US,01/31/2014,2103,N716UW,DCA,06:00,20191118194404491
False,0.418,False,US,05/07/2014,2151,N955UW,LGA,14:00,20191118194411130
False,1.424,False,US,03/03/2014,2051, ,PHL,06:30,20191118194407651
False,2.128,False,US,02/24/2014,2117,N744P ,DCA,13:00,20191118194401167
False,0.993,True,US,02/21/2014,2155, ,LGA,16:00,20191118194401062
False,0.77,False,US,05/08/2014,2117,N746UW,DCA,14:00,20191118194411174
False,2.323,True,US,04/04/2014,2101,N117UW,DCA,06:00,20191118194404729
False,1.656,False,US,08/04/2014,2133,N946UW,LGA,06:00,20191118194409348
False,0.169,True,US,04/16/2014,1817,N952UW,PHL,17:00,20191118194405334
False,1.03,False,US,03/27/2014,586,N656AW,PHX,19:00,20191118194408924
False,0.332,False,US,01/28/2014,2129,N725UW,DCA,19:00,20191118194404330
False,1.461,True,US,11/14/2014,1909,N951UW,PHL,05:30,20191118194406801
False,2.894,True,US,04/07/2014,1819,N951UW,PHL,10:30,20191118194404846
False,0.207,True,US,11/13/2014,1726,N957UW,PHL,17:00,20191118194406731
False,0.152,False,US,09/03/2014,2131,N770UW,DCA,21:00,20191118194415368
False,1.217,False,US,07/11/2014,1918,N947UW,PHL,17:00,20191118194417337
False,1.585,False,US,10/21/2014,2163,N967UW,LGA,20:00,20191118194402539
False,0.257,False,US,11/19/2014,2107,N801AW,DCA,09:00,20191118194407056
True,1.567,False,US,05/15/2014,752,N563UW,CLT,08:05,20191118194411516
False,2.527,False,US,05/14/2014,2139, ,LGA,08:00,20191118194411493
False,1.555,True,US,10/02/2014,2147,N944UW,LGA,12:00,20191118194401542
False,1.423,False,US,06/07/2014,510,N838AW,PHX,10:15,20191118194413964
False,2.103,True,US,07/16/2014,752, ,CLT,08:05,20191118194417575
False,0.185,False,US,11/05/2014,1909,N963UW,PHL,05:30,20191118194406313
False,0.324,False,US,07/22/2014,2129,N838AW,DCA,20:00,20191118194417924
False,1.534,True,US,06/04/2014,2089,N967UW,PHL,17:00,20191118194413807
False,0.216,False,US,08/08/2014,2105,N744P ,DCA,08:00,20191118194409580
False,1.437,False,US,07/19/2014,447,N182UW,CLT,12:50,20191118194417749
False,2.4,False,US,03/22/2014,2059,N575UW,CLT,11:05,20191118194408691
False,1.712,False,US,11/29/2014,1719,N128UW,CLT,12:50,20191118194407494
False,2.406,False,US,01/28/2014,1946,N163US,CLT,06:00,20191118194404312
False,0.425,True,US,02/27/2014,1791,N567UW,CLT,12:45,20191118194401324
False,2.38,True,US,01/03/2014,1799, ,CLT,14:34,20191118194403141
False,1.18,True,US,10/08/2014,1703,N953UW,PHL,13:30,20191118194401810
False,0.901,False,US,11/10/2014,2141,N945UW,LGA,09:00,20191118194406588
True,0.308,True,US,04/15/2014,2131,N741UW,DCA,21:00,20191118194405301
False,0.118,False,US,09/05/2014,2121,N763US,DCA,16:00,20191118194415485
True,1.364,True,US,05/19/2014,1819,N948UW,PHL,10:30,20191118194411714
False,1.879,True,US,04/04/2014,2139,N756US,LGA,08:00,20191118194404748
False,0.819,True,US,08/06/2014,752,N170US,CLT,08:05,20191118194409435
False,2.472,False,US,01/15/2014,2159,N957UW,LGA,18:00,20191118194403709
False,2.048,False,US,12/15/2014,2135,N947UW,LGA,06:45,20191118194413116
False,2.945,False,US,08/08/2014,2051,N543UW,PHL,07:00,20191118194409576
False,2.843,False,US,08/19/2014,2115,N820AW,DCA,13:00,20191118194410150
False,0.984,False,US,11/09/2014,2123,N965UW,DCA,17:00,20191118194406530
False,2.358,False,US,08/20/2014,1776,N952UW,PHL,14:30,20191118194410188
False,0.595,False,US,06/20/2014,2101,N824AW,DCA,06:00,20191118194414683
False,2.589,False,US,02/11/2014,2107,N737US,DCA,08:00,20191118194400504
False,2.134,False,US,02/25/2014,1917,N167US,PHL,07:30,20191118194401214
False,2.11,True,US,10/02/2014,2125,N801AW,DCA,18:00,20191118194401531
False,0.316,False,US,02/17/2014,2149,N959UW,LGA,13:00,20191118194400823
False,0.768,False,US,07/11/2014,445,N579UW,CLT,06:10,20191118194417312
False,2.211,False,US,04/10/2014,1831,N153UW,CLT,08:05,20191118194405029
False,2.355,True,US,12/23/2014,1856,N108UW,PHX,09:40,20191118194413428
False,0.583,False,US,09/25/2014,2109,N802AW,DCA,10:00,20191118194416517
False,1.93,False,US,10/13/2014,2157,N954UW,LGA,17:00,20191118194402105
False,0.66,True,US,01/14/2014,2111,N742PS,DCA,10:00,20191118194403627
False,1.725,False,US,12/12/2014,1909,N958UW,PHL,05:30,20191118194412972
False,0.28,True,US,10/08/2014,2149,N965UW,LGA,13:00,20191118194401852
False,0.244,True,US,04/08/2014,1886,N954UW,PHL,20:30,20191118194404910
False,1.589,False,US,05/05/2014,2137,N955UW,LGA,07:00,20191118194411003
False,1.982,True,US,06/05/2014,586,N647AW,PHX,19:15,20191118194413843
False,1.97,True,US,05/19/2014,738,N958UW,PHL,17:30,20191118194411704
False,2.051,False,US,09/11/2014,1701,N947UW,PHL,08:30,20191118194415761
True,2.288,False,US,11/03/2014,1886,N945UW,PHL,20:30,20191118194406190
False,0.488,False,US,07/17/2014,1701,N946UW,PHL,08:30,20191118194417640
False,0.4,True,US,04/22/2014,1904,N702UW,CLT,05:00,20191118194405645
False,1.37,False,US,08/08/2014,2121,N755US,DCA,16:00,20191118194409588
False,0.18,False,US,05/21/2014,1703,N954UW,PHL,13:30,20191118194411829
False,0.114,False,US,03/11/2014,576,N817AW,PHX,09:50,20191118194408053
False,0.49,False,US,01/08/2014,2115,N723UW,DCA,12:00,20191118194403330
False,1.933,False,US,03/21/2014,2143,N959UW,LGA,10:00,20191118194408662
False,2.822,False,US,11/20/2014,2101,N763US,DCA,06:00,20191118194407114
True,1.602,False,US,12/19/2014,2149,N955UW,LGA,13:00,20191118194413323
False,2.271,True,US,02/27/2014,2133,N949UW,LGA,06:00,20191118194401353
False,0.713,False,US,05/05/2014,1847,N949UW,PHL,11:30,20191118194410975
False,2.783,False,US,05/06/2014,722,N944UW,PHL,18:30,20191118194411023
True,1.204,True,US,02/14/2014,1788,N163US,CLT,19:10,20191118194400667
False,1.893,False,US,08/04/2014,2111,N830AW,DCA,11:00,20191118194409337
False,1.825,False,US,06/02/2014,445,N170US,CLT,06:00,20191118194413659
False,0.327,False,US,01/16/2014,728,N950UW,PHL,17:30,20191118194403719
False,0.345,False,US,11/29/2014,522,N647AW,CLT,09:30,20191118194407483
False,1.719,False,US,02/12/2014,738,N963UW,PHL,19:30,20191118194400539
False,0.356,False,US,04/09/2014,1809,N948UW,PHL,09:30,20191118194404964
False,1.892,True,US,04/07/2014,740,N951UW,PHL,15:30,20191118194404835
False,0.598,False,US,04/29/2014,2145,N952UW,LGA,11:00,20191118194406042
False,0.799,False,US,06/23/2014,2149,N948UW,LGA,13:00,20191118194414837
False,1.484,True,US,11/24/2014,2133,N961UW,LGA,06:00,20191118194407312
False,1.644,True,US,04/16/2014,601,N661AW,PHX,16:20,20191118194405320
False,2.872,True,US,12/17/2014,2105,N824AW,DCA,08:00,20191118194413216
False,0.379,False,US,10/26/2014,2123,N959UW,DCA,17:00,20191118194402779
False,0.752,False,US,07/10/2014,2157,N965UW,LGA,17:00,20191118194417308
False,2.374,True,US,10/03/2014,2103,N801AW,DCA,07:00,20191118194401581
False,1.208,True,US,12/06/2014,2105,N967UW,DCA,08:00,20191118194412677
True,0.39,True,US,04/23/2014,2105,N757UW,DCA,08:00,20191118194405713
True,2.472,False,US,09/28/2014,800,N194UW,CLT,19:13,20191118194416639
False,2.337,False,US,04/06/2014,2001,N119US,PHL,07:30,20191118194404804
True,2.292,True,US,07/28/2014,1938,N745VJ,CLT,17:05,20191118194418222
False,1.392,False,US,08/19/2014,1917,N180US,PHL,07:00,20191118194410136
False,2.821,False,US,02/01/2014,821,N187US,CLT,08:00,20191118194400009
False,1.872,False,US,04/11/2014,2151,N953UW,LGA,14:00,20191118194405124
True,0.851,True,US,02/21/2014,740,N944UW,PHL,15:30,20191118194401015
False,2.065,False,US,10/15/2014,1918,N949UW,PHL,19:30,20191118194402193
False,2.087,False,US,03/17/2014,2141,N951UW,LGA,09:00,20191118194408415
False,2.962,True,US,12/28/2014,2101,N959UW,DCA,06:00,20191118194413550
False,0.629,True,US,06/17/2014,2131,N756US,DCA,21:00,20191118194414512
False,2.1,False,US,01/24/2014,2143,N965UW,LGA,10:00,20191118194404158
False,1.331,False,US,11/18/2014,681,N167US,PHX,16:20,20191118194406970
False,1.102,True,US,11/17/2014,2109,N752US,DCA,10:00,20191118194406938
False,2.27,False,US,06/03/2014,2149,N958UW,LGA,13:00,20191118194413772
False,1.083,False,US,07/24/2014,1701,N967UW,PHL,08:30,20191118194418017
False,1.654,True,US,08/22/2014,2139,N954UW,LGA,08:00,20191118194410344
False,1.229,False,US,11/23/2014,2151,N945UW,LGA,14:00,20191118194407266
False,2.712,False,US,03/23/2014,601,N649AW,PHX,16:20,20191118194408702
False,2.523,True,US,02/09/2014,657,N662AW,CLT,09:45,20191118194400384
False,1.727,True,US,02/09/2014,2113,N700UW,DCA,11:00,20191118194400404
False,1.271,True,US,03/13/2014,582,N824AW,PHX,06:10,20191118194408175
False,2.087,False,US,06/29/2014,2155,N949UW,LGA,16:00,20191118194415158
False,0.376,True,US,12/08/2014,2135,N950UW,LGA,06:45,20191118194412763
False,1.244,False,US,07/31/2014,629,N193UW,PHX,16:30,20191118194418384
True,1.607,True,US,08/13/2014,2161,N949UW,LGA,19:00,20191118194409860
False,0.329,False,US,04/28/2014,2159,N955UW,LGA,18:00,20191118194405989
False,2.301,False,US,06/28/2014,1799,N562UW,CLT,14:40,20191118194415106
False,0.656,False,US,07/21/2014,1918,N959UW,PHL,17:00,20191118194417844
False,2.04,True,US,01/14/2014,2129,N716UW,DCA,19:00,20191118194403636
False,1.645,False,US,05/04/2014,543,N812AW,PHL,07:00,20191118194410916
False,2.585,False,US,04/06/2014,2107,N712US,DCA,09:00,20191118194404809
False,1.592,True,US,12/24/2014,626,N535UW,CLT,12:50,20191118194413456
False,2.197,False,US,09/04/2014,2161,N963UW,LGA,19:00,20191118194415444
True,2.968,False,US,04/29/2014,728,N954UW,PHL,17:30,20191118194405997
False,2.227,False,US,10/13/2014,456,N564UW,CLT,08:10,20191118194402048
False,1.12,False,US,05/31/2014,510,N837AW,PHX,10:10,20191118194412338
False,1.713,True,US,07/07/2014,2109,N748UW,DCA,10:00,20191118194417100
False,2.163,False,US,04/01/2014,2040,N945UW,PHL,12:30,20191118194404544
False,0.954,False,US,04/09/2014,2059,N180US,CLT,11:13,20191118194404976
True,1.717,True,US,12/08/2014,2159,N965UW,LGA,18:00,20191118194412775
False,0.563,False,US,08/17/2014,586,N662AW,PHX,19:15,20191118194410015
False,0.859,True,US,01/10/2014,657,N664AW,CLT,09:45,20191118194403419
False,2.641,False,US,06/16/2014,1917,N126UW,PHL,07:00,20191118194414430
False,2.265,False,US,11/23/2014,1793,N956UW,PHL,07:30,20191118194407239
False,2.41,True,US,06/17/2014,1904,N716UW,CLT,05:00,20191118194414489
False,0.867,False,US,09/28/2014,586,N672AW,PHX,19:10,20191118194416633
False,1.984,False,US,08/23/2014,510,N747UW,PHX,10:15,20191118194410357
False,1.228,False,US,07/08/2014,2033,N956UW,PHL,12:30,20191118194417154
False,0.927,True,US,01/29/2014,1819,N955UW,PHL,10:30,20191118194404363
False,1.759,False,US,08/20/2014,543,N114UW,PHL,06:30,20191118194410176
False,0.22,True,US,07/14/2014,1809,N957UW,PHL,09:30,20191118194417461
False,2.426,False,US,03/18/2014,576,N819AW,PHX,09:50,20191118194408427
False,1.991,True,US,03/20/2014,2103,N769US,DCA,07:00,20191118194408580
False,1.32,True,US,04/07/2014,2103,N733UW,DCA,07:00,20191118194404858
False,1.185,False,US,08/17/2014,2117,N814AW,DCA,14:00,20191118194410040
False,0.462,False,US,09/01/2014,2115,N746UW,DCA,13:00,20191118194415254
False,1.769,False,US,05/14/2014,2033,N953UW,PHL,12:30,20191118194411470
False,1.814,False,US,02/26/2014,601,N668AW,PHX,16:20,20191118194401252
False,2.87,False,US,11/18/2014,2107,N801AW,DCA,09:00,20191118194406996
False,1.018,True,US,05/28/2014,1819,N947UW,PHL,10:30,20191118194412173
False,0.95,False,US,04/03/2014,2111,N766US,DCA,11:00,20191118194404673
False,1.643,False,US,09/11/2014,2105,N819AW,DCA,08:00,20191118194415781
False,0.162,False,US,12/14/2014,2045,N769US,CLT,11:05,20191118194413051
False,1.895,False,US,11/16/2014,1951,N912UY,CLT,06:05,20191118194406881
False,0.114,True,US,11/17/2014,2131,N767UW,DCA,21:00,20191118194406949
False,1.411,True,US,08/07/2014,2111,N760US,DCA,11:00,20191118194409521
False,2.653,True,US,03/10/2014,1946,N190UW,CLT,06:00,20191118194408017
True,2.378,True,US,11/17/2014,2115,N803AW,DCA,13:00,20191118194406941
False,0.119,False,US,08/20/2014,2113,N809AW,DCA,12:00,20191118194410209
False,1.842,False,US,07/18/2014,2033,N947UW,PHL,12:30,20191118194417715
True,0.679,False,US,08/08/2014,586,N650AW,PHX,19:15,20191118194409550
False,2.577,False,US,04/02/2014,2163,N953UW,LGA,20:00,20191118194404637
False,2.109,True,US,04/07/2014,2040,N944UW,PHL,12:30,20191118194404854
False,0.287,True,US,08/22/2014,1946,N556UW,CLT,06:10,20191118194410320
False,2.682,True,US,04/08/2014,657,N669AW,CLT,09:50,20191118194404892
False,2.324,False,US,11/19/2014,1819,N965UW,PHL,10:30,20191118194407043
False,1.121,False,US,09/25/2014,2117,N839AW,DCA,14:00,20191118194416521
